pid,total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,inter_hume_sent,inter_hume_received,inter_vt_sent,inter_vt_received,sent_to,sent_to_perc,sent_cc,sent_cc_perc,sent_bcc,sent_bcc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,rec_bcc,rec_bcc_perc,avg_recipients_sent,avg_recipients_rec,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,pg_current_flow_closeness_centrality,pg_current_flow_betweenness_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,pg_load_centrality,fg_load_centrality,pg_square_clustering,fg_square_clustering,pg_eccentricity,pg_pagerank,fg_pagerank,pg_hubs,pg_authorities,fg_hubs,fg_authorities,pg_avg_shortest_paths,pg_max_shortest_paths,fg_avg_shortest_paths,fg_max_shortest_paths,pg_num_cliques,fg_num_cliques,Status
oshea,0.051656094924261174,0.03815304574029915,0.028878685355244082,0.0551455082243779,0.21600787272429067,0.16303969964541473,0.09156626506024096,0.06456241032998566,0.14498779119646274,0.3534222987516142,0.052337483288770054,0.0007298382191947452,0.006734006734006734,0.7778,0.0013443118803562427,0.4444,0.4007966143888474,0.18032786885245902,0.021465808034345293,0.39087656529516995,0.1624197983501375,0.8705882352941177,0.8522727272727273,0.8431372549019608,0.8125,0.05955923577866908,0.504055807916937,0.040138067061143985,0.495944192083063,0.0,0.0,0.16452112600822605,0.45213150289017356,0.1498789797058276,0.5478684971098265,0.0,0.0,0.22716869987462432,0.02371046743665719,0.1594767477732603,0.0459599022947237,0.021824741012226936,0.0016916028361521542,0.021516607478587843,0.286507838538452,0.11689330543933055,0.3492921492921493,0.060632497273718645,0.29231415371692565,0.17323369565217392,0.45135376376078556,0.072439219332797,0.22934205063617935,0.11609038556273951,0.031574769053117784,0.11579679888656924,0.22,0.30769230769230765,0.05576963869051828,0.7899,0.016728955330129917,0.04782254782254782,0.16202270381836945,0.7370466321243524,0.12716763005780346,0.26039667306461933,0.17548742933010386,0.4215745776943301,0.4689423129381448,0.6054703789429732,0.14685284306485166,0.012606090375230545,0.3536814936086474,0.24337117604480168,0.6826759488487241,0.35879736155852127,0.42339238845144356,0.5402298850574712,0.42028985507246375,0.6716417910447762,0.9584464254158859,0.06602678016906512,0.4944680101076474,0.6823809883404696,0.6448593813565051,0.012612023975830274,0.14687240533305787,0.15628185583500848,0.1651633780463235,0.0,0.12594322452732792,0.12815354630957929,0.1413824350391371,0.1413824348358999,0.1414085748625033,0.14140857465528966,0.39583333333333326,0.0,0.3333333333333334,0.0,0.3770491803278688,0.410828025477707,Research
pudavid,0.011448741159461817,0.02796444829828745,0.1567182213629773,0.026571067060312106,0.7062489749056914,0.09274838350830841,0.13590361445783133,0.37589670014347204,0.09285290041575926,0.4808437365475676,0.014434324866310161,0.010785387016989011,0.027898027898027897,0.218,0.03259956309863889,0.7293,0.09609161065471745,0.10245901639344263,0.08417663293468262,0.10107334525939177,0.24124656278643436,0.5647058823529412,0.36363636363636365,0.8235294117647058,0.375,0.018501746668391772,0.9320246593121349,0.0012491781722550953,0.06797534068786502,0.0,0.0,0.12606164200630307,0.8600072254335263,0.02867250046546267,0.13999277456647397,0.0,0.0,0.025950765189356975,0.004746931124145856,0.21082037900206005,0.18541199452797438,0.03716475308131803,0.010726009740241025,0.007056147436343802,0.41377607702752744,0.11807008368200837,0.7263835263835263,0.01272264631043257,0.2700545989080218,0.05434782608695652,0.23891698899137168,0.01678716579774952,0.13631368335118427,0.04956398405548123,0.005629330254041571,0.02929714683368128,0.17,0.015384615384615398,0.009297885879940607,0.5799,0.001601708489054992,0.020146520146520148,0.04844929661615339,0.2595531088082902,0.01878612716763006,0.0,0.09540207579239277,0.6197339917799102,0.24392472696892892,0.4319188150769932,0.036002060473382815,0.008398810705816358,0.35795999338733664,0.40358028676781676,0.7345643392960185,0.6110627177700348,0.29799107142857134,0.27634554500226155,0.26086956521739124,0.4029850746268656,0.7602146344477869,0.06346006086826683,0.17860961618774523,0.3438948903965139,0.28351399322711424,0.008579785076024615,0.036004182502819726,0.2634708258734455,0.35449867937784707,0.0,0.029745943060186044,0.02848679759534282,0.005455174551669303,0.005455174546599831,0.004848664114139192,0.00484866411038137,0.53125,0.0,0.6060606060606061,0.0,0.03278688524590164,0.11464968152866242,GradStudent
rchase,0.007775766179975774,0.023195317580750056,0.19719671338811018,0.01665963728384648,0.6289978678038379,0.042098310505457835,0.059759036144578316,0.3696795791487326,0.048109285290041576,0.6401205337925097,0.009525401069518716,0.005352146940761465,0.01827801827801828,0.2879,0.011090573012939002,0.5,0.12297734627831715,0.1557377049180328,0.10119595216191353,0.1310375670840787,0.2549954170485793,0.7294117647058823,0.9090909090909091,0.9019607843137255,0.9375,0.01168758355975331,0.8131083711875406,0.002366863905325444,0.18689162881245946,0.0,0.0,0.05389669355269484,0.7734826589595377,0.01880469186371253,0.22651734104046242,0.0,0.0,0.04201078628430418,0.004892060228578338,0.14762380844144588,0.040970952777447764,0.030262496226844966,0.003252632820299871,0.0003249541582526751,0.027650907295395627,0.006799163179916318,0.0,0.0008724100327153762,0.02687946241075178,0.01177536231884058,0.1127640583159774,0.00913538390814205,0.04992446787355259,0.020158235232546638,0.0021651270207852192,0.02386917188587335,0.1,0.21538461538461537,0.005921657356996394,0.536,0.00409325502758498,0.07488807488807489,0.03269784368040845,0.5265544041450778,0.05346820809248555,0.4811260396673064,0.07049950599229775,0.1508926613637294,0.23053178224920287,0.34790177142504003,0.24310481526167518,0.004748242255752133,0.358194742932716,0.18153834431787855,0.7913235062686881,0.26093355761143816,0.343364197530864,0.6103896103896103,0.33333333333333337,0.7313432835820896,0.8103466786113354,0.030467027311140305,0.31972334627929255,0.7219653398041999,0.45268811550787114,0.004744108578448789,0.2431549422213988,0.26345482594630065,0.12787252705016114,0.0,0.027316953433239255,0.024175500081806713,0.025027165155030735,0.025027165108313973,0.02154521058601184,0.021545210540795993,0.47916666666666663,0.0,0.27272727272727326,0.0,0.09016393442622951,0.5159235668789809,Operations
rwmcgwi,0.2824674056032406,0.2449598959462389,0.03637022716288062,0.26302193167439897,0.16122683286862394,1.0,0.9802409638554217,0.20181731229076996,1.0,0.4752475247524752,0.2786075367647059,0.039816729513846655,0.0735930735930736,0.1558,0.05326835825911611,0.3228,0.9522031366691561,0.4713114754098361,0.02468567923949708,0.9740608228980322,0.21081576535288724,0.6470588235294118,0.5454545454545454,0.7058823529411765,0.609375,0.24101867425712684,0.21349772874756648,0.3460552268244576,0.7865022712524335,0.0,0.0,1.0,0.4365968208092486,0.9351145038167938,0.5634031791907513,0.0,0.0,0.28287130092141133,0.011453105158130255,0.38210730313372154,0.14769887896534348,0.15132523442927148,0.013293081346456405,0.11333936819627231,0.27762004690778913,1.0,0.5382239382239382,0.2525627044711014,0.2239955200895982,1.0,0.42160071407319255,0.2821442750723517,1.0,0.48240619727452816,0.7047127598152425,0.7766179540709812,0.9,0.35384615384615387,0.3118150321713922,0.8123,0.14504360206442427,0.0763125763125763,0.7985443484873174,0.533678756476684,0.930635838150289,0.32885476647472806,0.10898879121097396,0.48817658886354426,0.2275525443610466,0.5693549940763686,0.5626390987030223,0.468267772471428,0.05671670773340479,0.04273345751517341,0.09234058252059826,0.056142259867619046,0.8410652920962199,0.9494949494949493,0.8840579710144928,0.9701492537313432,0.995702449890205,0.5303512325790963,0.9625600212717557,0.9799475725943891,0.9592194662819786,0.468068447531831,0.5625473519699672,0.058550323948015695,0.014320438154732312,0.0,0.5484569425905782,0.5396812560904762,0.6846004274395014,0.684600426202236,0.6845263555930392,0.6845263543332353,0.08333333333333323,0.0,0.030303030303030363,0.0,0.9508196721311475,0.9394904458598726,Director
saikou,0.017752712400849212,0.03576848038153046,0.12409376510391491,0.02794179671024884,0.4159422666885353,0.06340819022457067,0.09397590361445783,0.3849832615973218,0.06658747442750611,0.5370210934136891,0.019761029411764705,0.020476016705185906,0.04713804713804714,0.1941,0.03461603091917325,0.4079,0.07916355489171023,0.13524590163934427,0.14489420423183072,0.09570661896243292,0.4003666361136573,0.6,0.6590909090909091,0.8235294117647058,0.8125,0.023957389916763702,0.6862426995457495,0.008842866535174227,0.3137573004542505,0.0,0.0,0.07638480850381923,0.6844291907514451,0.03667845838763731,0.31557080924855485,0.0,0.0,0.08686740034627553,0.009705508858922423,0.2174101977351066,0.08050228187611515,0.050809307189098936,0.0070950037241344546,0.006104495972889539,0.2334279718553265,0.03177301255230126,0.2138996138996139,0.010541621228644129,0.14587708245835082,0.03170289855072464,0.20380839036001194,0.018349127077826415,0.06588564470943681,0.03132727267489372,0.01436200923787529,0.03897007654836465,0.29,0.24615384615384614,0.015237219826062362,0.6197,0.009788218544224951,0.08038258038258038,0.05344630927163109,0.5879209844559586,0.03757225433526012,0.17850287907869483,0.06771460173348395,0.38862596257696796,0.0902583944038214,0.5148280817340782,0.2177315242873263,0.013588152675409998,0.2879263790158152,0.19053187498345364,0.5897812516393014,0.27264808362369336,0.33402267156862747,0.592384017162778,0.3188405797101449,0.7164179104477612,0.811946492804586,0.053307353159357126,0.22998191633205026,0.7013435217523917,0.35233103258166626,0.01379152159856661,0.2178164664288954,0.22877090067980538,0.07826631560938738,0.0,0.0338577099280907,0.038634431876780014,0.015016497598752128,0.015016497580280149,0.015904853228614516,0.01590485320971781,0.48958333333333326,0.0,0.2878787878787879,0.0,0.09016393442622951,0.6146496815286624,GradStudent
sarowe,0.09851908774763275,0.08129200086711467,0.03407443209279845,0.09921973850695909,0.19189765458422176,0.3221859139261628,0.1749397590361446,0.05404112864658059,0.2832442420642777,0.3398622470942746,0.09864847927807487,0.01852978145399992,0.04329004329004329,0.1969,0.028566627457570156,0.372,0.38312173263629573,0.2540983606557377,0.04139834406623735,0.4074239713774597,0.25224564619615025,0.8,0.7954545454545454,0.9019607843137255,0.90625,0.11730711174364945,0.5425048669695002,0.07038132807363577,0.45749513303049966,0.0,0.0,0.28048715346402436,0.2873916184971098,0.3739527089927388,0.7126083815028901,0.0,0.0,0.2860753447829808,0.008096994618129039,0.3198360182895627,0.05102223364123575,0.054730568602558406,0.0024177790599226815,0.013671285657916116,0.09579064313047772,0.18723849372384938,0.2543114543114543,0.03707742639040349,0.09407811843763124,0.2717391304347826,0.35108598631359716,0.09843098638638428,0.3224192608666832,0.16082127139387778,0.10562211316397228,0.27613082811412665,0.39,0.4153846153846154,0.06437813759456976,0.4797,0.15305214450969923,0.23056573056573057,0.3217098473738526,0.7410945595854922,0.3376685934489403,0.38259756877799106,0.2098280521710805,0.35998753685258034,0.4036252612880903,0.31100747693155045,0.6437744286000402,0.3155523267293972,0.07632022101986324,0.022210369918854153,0.12720563671151336,0.028658536585365865,0.7710396039603962,1.0,0.8260869565217391,1.0,0.9797600673344505,0.29027131135320156,0.8914330424801972,1.0,0.9205179878887748,0.3152035440639714,0.6436997019102293,0.051266318811793325,0.0,0.0,0.24003504784087956,0.236749741250209,0.24350432385260476,0.24350432351896498,0.2432957862910447,0.24329578595138715,0.12499999999999993,0.0,0.0,0.0,0.8442622950819673,1.0,PM
sdh11,0.021139143232999466,0.05267721656189031,0.15732237796036733,0.029101644875579924,0.3383631294079056,0.0748800667454634,0.1291566265060241,0.46532759445241506,0.09529466112320993,0.7823934567369779,0.02270638368983957,0.01333982078417062,0.047619047619047616,0.3009,0.028566627457570156,0.5167,0.08364451082897685,0.11065573770491803,0.10886231217417972,0.09391771019677997,0.31329055912007325,0.4823529411764706,0.3977272727272727,0.45098039215686275,0.1875,0.026523482986156036,0.5971771576898118,0.013477975016436555,0.4028228423101882,0.0,0.0,0.09967416270498371,0.8282153179190753,0.02681064978588717,0.17178468208092482,0.0,0.0,0.09791239626659237,0.0011489387434238318,0.2986717329810293,0.20976875675254733,0.35259819897045114,0.021574909682887455,0.007497156651115289,0.24145167263300826,0.06681485355648535,0.4725868725868726,0.009233006179571065,0.10765784684306312,0.041893115942028984,0.22880095209759002,0.022529593681109145,0.08017918383438055,0.03833540914245876,0.014253752886836028,0.031871955462769656,0.24,0.1076923076923077,0.019956869122534117,0.6838,0.012457732692649938,0.08628408628408628,0.0362826571071642,0.22409326424870463,0.03564547206165703,0.12476007677543184,0.1278485201315714,0.6108408829089672,0.39132130489089384,0.4991762746137988,0.14606362509801987,0.056510002361735485,0.33378079021325824,0.2673960912796678,0.5171725331794577,0.3852977426050857,0.362468671679198,0.44361649279682064,0.33333333333333337,0.582089552238806,0.8227300736762775,0.05037931553587112,0.28026318308466847,0.5399645687897345,0.43437377951256856,0.056795635866220356,0.1459920530431772,0.17078409432124994,0.22145371923606497,0.0,0.04003243396509515,0.041324123302793454,0.018909394701862058,0.018909394673098875,0.018703152530751325,0.01870315250189396,0.45833333333333337,0.0,0.42424242424242453,0.0,0.13934426229508196,0.27388535031847133,GradStudent
snyder84,0.000156296807637704,0.005419466724474312,1.0,0.0,0.030014761358044918,0.010533268441910588,0.015421686746987951,0.4270683883309421,0.009635055764535076,0.42918639690055965,0.00011488970588235294,0.0,0.0,0.0,0.0,0.0,0.01219815782922579,0.020491803278688523,0.18414596749463355,0.01520572450805009,0.4359303391384052,0.27058823529411763,0.48863636363636365,0.803921568627451,0.78125,0.00021563807305817915,0.22939649578195978,0.0006245890861275476,0.7706035042180402,0.0,0.0,0.0060360023503018,0.08724710982658954,0.01768758145596723,0.9127528901734104,0.0,0.0,0.9314414217198352,0.03628227610812119,0.10048220643931409,0.08238491737737141,0.0012200338357517247,0.004131605350666671,0.0,0.0,0.00928347280334728,0.5111969111969111,0.0,0.0,0.002490942028985507,0.14846771794108898,9.403111385078303e-05,0.011303653103445869,0.002881805637046134,0.0,0.005915100904662491,0.0,0.29230769230769227,0.0007070635650144948,1.0,0.0,0.0,0.010917386345119766,0.7971178756476686,0.003371868978805395,0.0966090850927703,0.6777846145691918,0.46830849198529373,1.0,0.13670474760066836,0.010081035970004733,0.00012119211075121931,0.18424532980657954,0.4930899328377774,0.7743796884016159,0.6422166427546627,0.0,0.04594330400782002,0.028985507246376812,0.08955223880597019,0.3626630994238065,0.004805047037240225,0.0019060819548340636,0.03016207547714127,0.0032896481112940287,0.00012124915504962035,0.010083150704342705,0.0,0.5761170944700595,1.0,0.0048364168536674,0.0030707849528492505,0.0009487633302947486,0.0009487633310382249,0.0,0.0,1.0,1.0,0.924242424242425,1.0,0.00819672131147541,0.012738853503184714,Operations
tandonr,0.0025919220599919246,0.0056362453934532845,0.15925567907201546,0.0036904259805989035,0.33311464654748235,0.0260029201140235,0.03518072289156626,0.3582018173122907,0.028245231967267206,0.582436504520017,0.0027991310160427807,0.0,0.0,0.0,0.0,0.0,0.04007966143888474,0.040983606557377046,0.0900030665440049,0.04964221824686941,0.4298808432630613,0.9176470588235294,0.8636363636363636,0.9803921568627451,0.9375,0.0027601673351446933,0.37102530824140156,0.002892833662064431,0.6289746917585983,0.0,0.0,0.02612039955130602,0.47561416184971117,0.0241109663005027,0.5243858381502889,0.0,0.0,0.1364803279667257,0.0039003446816230276,0.24740783018392534,0.06025609774346367,0.09991570460650649,0.002805652504133946,0.0012069725877956502,0.2828045920256758,0.02536610878661088,0.541055341055341,0.003707742639040349,0.3145737085258295,0.041440217391304345,0.6852127343052664,0.002796119649368424,0.028785938813744402,0.00967964039367712,0.0026342378752886838,0.032637439109255394,0.32,0.7230769230769231,0.002775224492681892,0.6916,0.001779676098949991,0.08974358974358974,0.021291619140731084,0.5767487046632125,0.02745664739884393,0.38643634037108127,0.10521550287164359,0.36711972626792,0.2129675984862205,0.37554793193097846,0.014653584919968338,0.0007588934554183492,0.46555353501956226,0.4804925245099652,0.8958675484930537,0.6880863039399624,0.2476455479452055,0.1693155329518965,0.18840579710144922,0.2686567164179105,0.7123016364793131,0.020673855748088017,0.1233790844880145,0.18878223340478287,0.19975996906756546,0.0007592506613821469,0.014656658853966475,0.4502681669996847,0.3382442500267204,1.0,0.015068012050947252,0.014167727254325645,0.029237120288002384,0.029237120228301577,0.027573244271624553,0.027573244210295726,0.59375,1.0,0.7424242424242431,0.0,0.00819672131147541,0.06369426751592357,Research
tcc,1.0,1.0,0.04567423876268729,1.0,0.18910939806462196,0.9619342279079469,1.0,0.2223816355810617,0.8078928265030028,0.2940163581575549,1.0,1.0,1.0,0.0843,1.0,0.2413,1.0,1.0,0.07160380251456608,1.0,0.18735105407882668,0.3176470588235294,0.45454545454545453,0.45098039215686275,0.546875,1.0,0.3573977936404931,1.0,0.6426022063595069,0.0,0.0,0.9042786175952139,0.36632947976878627,1.0,0.6336705202312137,0.0,0.0,0.2260144480487174,0.00011489387434238453,0.4621686003424782,0.0743628126498382,0.0653676627566741,0.004709460200971178,1.0,0.6923836563387236,0.7139121338912134,0.3621621621621621,1.0,0.250734985300294,0.5717844202898551,0.23683427551324016,1.0,0.9627956306496461,1.0,1.0,1.0,0.36,0.5538461538461538,1.0,0.7366,1.0,0.14896214896214896,1.0,0.7830310880829016,1.0,0.3787587971849008,0.178263884675999,0.3384638276149274,0.3647878277678947,0.31922240000383095,1.0,0.5307506678632569,0.05474183060560962,0.0,0.09342401110921446,0.0,0.7880208333333335,1.0,0.8405797101449275,1.0,1.0,1.0,0.8546345024862146,0.9600082531797589,0.9166574095595992,0.5304912086385335,1.0,0.08613719953474272,0.01073847020294723,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1145833333333333,0.0,0.0,0.0,0.8852459016393442,0.8662420382165605,Director
tkoehn,0.024056683642236606,0.030999349663993064,0.07092798453359112,0.041807254323070434,0.4828604231589307,0.08103316415212404,0.08819277108433735,0.2501195600191296,0.08684748894608328,0.5598364184244511,0.027563084893048127,0.05060211653083566,0.05531505531505532,0.0921,0.09090909090909091,0.4335,0.11600697037590242,0.12295081967213115,0.08233670653173873,0.12432915921288014,0.26122823098075154,0.7176470588235294,0.7954545454545454,0.9411764705882353,0.90625,0.03570966489843447,0.8200843608046723,0.006837606837606838,0.17991563919532771,0.0,0.0,0.10629774050531489,0.8058164739884395,0.031744554086762244,0.1941835260115607,0.0,0.0,0.0480805588170909,0.000108846828324365,0.19170843287829298,0.07757996182623444,0.0394213715117843,0.043783909254666194,0.004038715966854676,0.11455375879521046,0.03255753138075314,0.14362934362934363,0.011268629589240277,0.11577768444631106,0.041666666666666664,0.20797381731627493,0.02848228558294066,0.0963880641796304,0.047173842692399645,0.009887413394919168,0.05421016005567154,0.15,0.27692307692307694,0.020027575479035567,0.6043,0.006406833956219968,0.039072039072039065,0.0649068491662593,0.5435556994818652,0.05202312138728324,0.19961612284069097,0.03913846727113643,0.4393476226495041,0.0968147902815102,0.7779926589944398,0.06739041879862391,0.01780054411475492,0.30568307539707756,0.3475608594613128,0.6125216387766879,0.5097207493814069,0.35284514925373134,0.41348973607038103,0.3478260869565217,0.5522388059701493,0.8752840991204043,0.08776946619714372,0.2920547402786839,0.5517431357909176,0.4276204145103051,0.0180999769399216,0.06740455552357046,0.26858552826809257,0.19806378020115772,0.0,0.059480883725481784,0.06093522172431477,0.017253267578082317,0.01725326756181683,0.014313136431763088,0.014313136420368383,0.46875,0.0,0.45454545454545486,0.0,0.09836065573770492,0.30254777070063693,Research
totani,0.000429816221003686,0.0,0.15115998066698888,0.0016343315056938001,0.7789076595046746,0.004136828199958284,0.005301204819277108,0.446676231468197,0.0054774632086055566,0.8049935428325441,0.0006580046791443851,0.0,0.0,0.0,0.0,0.0,0.007717201891959173,0.012295081967213115,0.20331186752529898,0.01073345259391771,0.5686526122823099,1.0,0.9659090909090909,1.0,0.984375,0.0010350627506792599,0.9467878001297856,6.574621959237344e-05,0.05321219987021415,0.0,0.0,0.0036322846001816144,0.49927745664739903,0.00474771923291752,0.500722543352601,0.0,0.0,0.0,0.0,0.17949370367140935,0.031492725464537984,0.017477052264582096,0.001326587807909445,0.0003481651695564376,0.30354277249722256,0.0,0.15263835263835263,0.0010905125408942203,0.3442531149377012,0.0018115942028985507,0.29336506991966677,0.0003695945169412724,0.004340044586631686,0.001166742368880724,0.0006495381062355658,0.0,0.3,0.1076923076923077,0.0007424167432652195,0.6885,0.0001779676098949991,0.03337403337403338,0.0017924067133778718,0.3832577720207255,0.002890173410404624,0.2706333973128599,0.06881679091817784,0.1420655175946141,0.0619151694292211,0.2893027049212574,0.003851699457249642,0.0,0.8038164513615,0.7112032839346262,1.0,0.7393292682926829,0.20127467105263147,0.04594330400782002,0.07246376811594203,0.07462686567164181,0.2616235103095611,0.0018278623398820949,0.03727443118305042,0.035602292609357815,0.06780814242439999,0.0,0.003852507441778813,0.3131762234544808,0.49574801848350986,1.0,0.002672317699135958,0.0012771512923018316,0.001522413053902337,0.0015224130518933468,0.0008818032748545253,0.0008818032730558177,0.6562499999999999,1.0,0.924242424242425,1.0,0.0,0.012738853503184714,GradStudent
vombo13,0.00039074201909426,0.001300672013873835,0.28540357660705656,0.0019506537326022776,1.0,0.023465201974553294,0.021686746987951807,0.2238163558106169,0.0314789150663235,0.8517003874300472,0.0006893382352941177,0.0001216397031991242,0.000962000962000962,0.6667,0.000504116955133591,1.0,0.05402041324371421,0.0860655737704918,0.13799448022079117,0.059033989266547404,0.28340971585701186,0.9647058823529412,1.0,0.9607843137254902,0.96875,0.0008409884849268987,0.776281635301752,0.00026298487836949375,0.2237183646982479,0.0,0.0,0.027722878051386145,0.6719653179190752,0.014522435300688885,0.32803468208092484,0.0,0.0,0.025095026766701802,0.0019531958638205234,0.14330409658450982,0.11637787611536465,0.01784703630100794,0.0033920352237909505,0.00027853213564515007,0.25540056783113196,0.008760460251046025,0.16087516087516085,0.0008724100327153762,0.2896542069158617,0.016530797101449276,0.3079440642665874,0.0004662376061767993,0.029222036541500806,0.00808653291221776,0.0016960161662817551,0.024634655532359082,0.81,0.5846153846153846,0.0003005020151311603,0.2931,0.0005339028296849973,0.10520960520960522,0.012003693444136657,0.2836787564766839,0.015414258188824663,0.21561100447856688,0.13202854610105103,1.0,0.1494750670055675,0.828798124002638,0.028367051254799172,0.0009355501679635231,0.553193365294539,0.49501269516149654,0.8968592861264533,0.6468631798617451,0.27229020979020957,0.25133689839572193,0.18840579710144922,0.3432835820895523,0.7587793455164322,0.01623394966446988,0.140564352488017,0.2980028756099698,0.2345145174537598,0.000935990525034786,0.028373001910816476,0.18530492526163383,0.3450097126517586,0.0,0.022686751324469265,0.008957638222125641,0.0095387818709139,0.009538781863490737,0.0008260069946858827,0.0008260069943237673,0.5625000000000001,0.0,0.6363636363636365,0.0,0.040983606557377046,0.07961783439490445,GradStudent
zleffke,0.05213801008114409,0.09993496639930631,0.11382310294828418,0.08002952340784479,0.40413318025258327,0.3198915386219843,0.4785542168674699,0.3811573409851745,0.3774830066653468,0.6790787774429616,0.05765374331550802,0.08640473583911122,0.1467051467051467,0.1431,0.13375903209544615,0.3735,0.18471496141399055,0.2336065573770492,0.09920269855872432,0.22182468694096602,0.39230064161319883,0.3764705882352941,0.3522727272727273,0.6078431372549019,0.390625,0.06553241040238064,0.6051265412070085,0.032248520710059174,0.3948734587929916,0.0,0.0,0.40409166177020456,0.7463872832369943,0.15239247812325452,0.25361271676300573,0.0,0.0,0.12961451969193416,0.0,0.9953875115955473,0.1154808344691965,0.7307235825650572,0.00864023823752539,0.01638697398045633,0.21614615479570423,0.25431485355648537,0.39974259974259974,0.025227190112686294,0.12053758924821502,0.1347373188405797,0.1594763463254984,0.05300481648260947,0.32601270614339595,0.12840888030183575,0.03644630484988453,0.20320111343075853,0.25,0.24615384615384614,0.04788587994060666,0.672,0.018864566648869905,0.05352055352055352,0.17494975829667048,0.2757448186528498,0.23892100192678228,0.24440179142674343,0.125215680011085,0.559933693437414,0.18200630506784163,0.46768340920382834,0.18472045221113817,0.10205098631111857,0.20654653661762268,0.2161790071477272,0.3645402319135123,0.3184193854925562,0.5021701388888888,0.5746943115364167,0.5507246376811594,0.7014925373134329,0.9093468587510496,0.12366312424511798,0.5673900225387106,0.7051395317695961,0.7051468560575325,0.10205140433174911,0.184673916521328,0.0923489638410285,0.11820300676850651,0.0,0.07640759588873205,0.07374589641987885,0.03617842426836115,0.03617842425248135,0.03533535546371744,0.03533535544763489,0.32291666666666663,0.0,0.30303030303030304,0.0,0.38524590163934425,0.5668789808917197,Research
